timestamp,deidentified_location,temp_obs,cloudiness,wind_direction,dew_temp,pressure_sea_level,precipitation,wind_speed
2016-05-16 02:00:00,location 5489,31.7,0.0,260.0,2.8,1002.5,0.0,6.7
2016-05-16 03:00:00,location 5489,30.0,0.0,250.0,0.6,1002.8,0.0,6.7
2016-05-16 04:00:00,location 5489,29.4,0.0,250.0,0.6,1003.3,0.0,3.6
2016-05-16 05:00:00,location 5489,28.3,0.0,260.0,1.7,1004.0,0.0,3.1
2016-05-16 06:00:00,location 5489,27.2,0.0,240.0,2.8,1004.0,0.0,3.6
2016-05-16 07:00:00,location 5489,26.1,0.0,240.0,3.3,1004.4,0.0,4.1
2016-05-16 08:00:00,location 5489,25.6,0.0,250.0,3.9,1004.7,0.0,4.6
2016-05-16 09:00:00,location 5489,23.9,2.0,240.0,5.0,1004.7,0.0,3.1
2016-05-16 10:00:00,location 5489,23.9,0.0,0.0,4.4,1005.3,0.0,0.0
2016-05-16 11:00:00,location 5489,22.8,2.0,80.0,2.8,1005.8,0.0,3.1
2016-05-16 12:00:00,location 5489,22.2,0.0,70.0,2.2,1006.3,0.0,3.6
2016-05-16 13:00:00,location 5489,21.1,0.0,100.0,3.3,1007.2,0.0,3.1
2016-05-16 14:00:00,location 5489,22.2,0.0,110.0,5.0,1007.6,0.0,3.1
2016-05-16 15:00:00,location 5489,23.9,0.0,110.0,5.0,1008.0,0.0,3.1
2016-05-16 16:00:00,location 5489,25.6,0.0,,5.0,1008.1,0.0,2.6
2016-05-16 17:00:00,location 5489,26.7,0.0,150.0,5.0,1007.9,0.0,4.6
2016-05-16 18:00:00,location 5489,28.9,2.0,170.0,5.0,1007.3,0.0,4.6
2016-05-16 19:00:00,location 5489,29.4,4.0,140.0,4.4,1006.6,0.0,4.1
2016-05-16 20:00:00,location 5489,30.6,4.0,,3.9,1005.6,0.0,1.5
2016-05-16 21:00:00,location 5489,31.1,2.0,270.0,2.8,1004.9,0.0,3.1
2016-05-16 22:00:00,location 5489,32.2,2.0,320.0,2.2,1003.9,0.0,4.1
2016-05-16 23:00:00,location 5489,32.8,2.0,270.0,3.9,1003.5,0.0,6.2
2016-05-17 00:00:00,location 5489,32.2,2.0,280.0,3.9,1003.2,0.0,3.6
2016-05-17 01:00:00,location 5489,31.7,2.0,280.0,3.3,1003.1,0.0,5.1
2016-05-17 02:00:00,location 5489,31.7,2.0,280.0,1.7,1003.2,0.0,6.7
2016-05-17 03:00:00,location 5489,30.6,2.0,270.0,1.7,1003.9,0.0,5.7
2016-05-17 04:00:00,location 5489,28.9,0.0,250.0,1.7,1004.7,0.0,3.6
2016-05-17 05:00:00,location 5489,27.8,0.0,240.0,2.8,1005.3,0.0,2.6
2016-05-17 06:00:00,location 5489,26.1,0.0,230.0,5.0,1005.3,0.0,2.6
2016-05-17 07:00:00,location 5489,27.2,0.0,310.0,5.6,1005.5,0.0,2.6
2016-05-17 08:00:00,location 5489,26.1,2.0,320.0,5.0,1005.6,0.0,1.5
2016-05-17 09:00:00,location 5489,24.4,2.0,90.0,3.3,1005.6,0.0,4.1
2016-05-17 10:00:00,location 5489,23.3,2.0,0.0,1.1,1005.8,0.0,0.0
2016-05-17 11:00:00,location 5489,22.2,2.0,0.0,1.7,1005.9,0.0,0.0
2016-05-17 12:00:00,location 5489,21.7,4.0,120.0,1.1,1006.0,0.0,2.1
2016-05-17 13:00:00,location 5489,21.7,,110.0,3.9,1006.7,0.0,2.6
2016-05-17 14:00:00,location 5489,22.8,,160.0,0.6,1007.2,0.0,2.6
2016-05-17 15:00:00,location 5489,23.9,,260.0,0.0,1008.1,0.0,2.1
2016-05-17 16:00:00,location 5489,25.6,2.0,,1.1,1008.2,0.0,1.5
2016-05-17 17:00:00,location 5489,27.8,2.0,200.0,2.8,1008.2,0.0,3.6
2016-05-17 18:00:00,location 5489,27.8,2.0,210.0,3.9,1008.4,0.0,5.7
2016-05-17 19:00:00,location 5489,30.0,2.0,180.0,3.3,1007.3,0.0,3.6
2016-05-17 20:00:00,location 5489,31.7,2.0,160.0,2.2,1006.4,0.0,6.7
2016-05-17 21:00:00,location 5489,30.6,2.0,310.0,0.0,1006.1,0.0,5.1
2016-05-17 22:00:00,location 5489,32.2,2.0,250.0,0.0,1005.4,0.0,6.2
2016-05-17 23:00:00,location 5489,31.7,4.0,270.0,1.1,1004.9,0.0,6.7
2016-05-18 00:00:00,location 5489,31.1,4.0,,2.8,1005.2,0.0,2.6
2016-05-18 01:00:00,location 5489,30.6,,280.0,3.9,1005.3,0.0,4.6
2016-05-18 02:00:00,location 5489,27.2,,310.0,5.6,1005.9,0.0,13.4
2016-05-18 03:00:00,location 5489,25.6,,330.0,5.0,1006.5,0.0,12.4
2016-05-18 04:00:00,location 5489,26.1,,310.0,5.0,1007.9,0.0,9.3
2016-05-18 05:00:00,location 5489,25.0,,310.0,6.7,1009.3,-1.0,7.7
2016-05-18 06:00:00,location 5489,24.4,6.0,290.0,6.1,1008.8,0.0,6.7
2016-05-18 07:00:00,location 5489,23.9,,320.0,6.7,1008.5,0.0,4.1
2016-05-18 08:00:00,location 5489,23.9,,320.0,6.7,1008.6,0.0,1.5
2016-05-18 09:00:00,location 5489,23.9,,290.0,6.1,1008.5,0.0,5.7
2016-05-18 10:00:00,location 5489,22.2,,260.0,8.3,1008.5,0.0,4.6
2016-05-18 11:00:00,location 5489,22.2,,280.0,8.3,1008.4,0.0,4.1
2016-05-18 12:00:00,location 5489,21.7,6.0,300.0,8.9,1008.9,0.0,4.6
2016-05-18 13:00:00,location 5489,21.7,,290.0,8.9,1009.3,0.0,2.6
2016-05-18 14:00:00,location 5489,22.2,,0.0,8.9,1010.1,0.0,0.0
2016-05-18 15:00:00,location 5489,22.2,,20.0,9.4,1010.5,-1.0,3.6
2016-05-18 16:00:00,location 5489,23.9,,,9.4,1011.1,0.0,2.6
2016-05-18 17:00:00,location 5489,24.4,,30.0,9.4,1011.0,0.0,4.1
2016-05-18 18:00:00,location 5489,26.7,6.0,60.0,8.9,1011.0,0.0,5.1
2016-05-18 19:00:00,location 5489,26.1,,30.0,8.3,1010.6,0.0,6.2
2016-05-18 20:00:00,location 5489,27.8,,20.0,7.8,1009.9,0.0,3.6
2016-05-18 21:00:00,location 5489,28.9,,,7.2,1009.3,0.0,1.5
2016-05-18 22:00:00,location 5489,29.4,,,6.7,1008.6,0.0,3.1
2016-05-18 23:00:00,location 5489,30.0,,,6.1,1007.9,0.0,2.6
2016-05-19 00:00:00,location 5489,30.0,6.0,290.0,5.6,1007.8,0.0,2.6
2016-05-19 01:00:00,location 5489,28.9,,270.0,5.6,1008.3,0.0,1.5
2016-05-19 02:00:00,location 5489,28.9,,300.0,6.1,1008.2,0.0,4.6
2016-05-19 03:00:00,location 5489,27.2,,330.0,7.8,1008.8,0.0,5.1
2016-05-19 04:00:00,location 5489,26.7,,10.0,7.8,1009.3,0.0,2.6
2016-05-19 05:00:00,location 5489,25.6,4.0,0.0,8.3,1010.0,0.0,0.0
2016-05-19 06:00:00,location 5489,25.6,4.0,290.0,7.8,1010.1,0.0,2.1
2016-05-19 07:00:00,location 5489,24.4,4.0,80.0,8.3,1010.2,0.0,3.6
2016-05-19 08:00:00,location 5489,23.9,4.0,90.0,8.9,1009.9,0.0,3.6
2016-05-19 09:00:00,location 5489,22.8,2.0,100.0,8.3,1009.5,0.0,3.1
2016-05-19 10:00:00,location 5489,22.2,2.0,110.0,7.8,1009.3,0.0,2.1
2016-05-19 11:00:00,location 5489,21.7,2.0,120.0,8.3,1009.3,0.0,2.1
2016-05-19 12:00:00,location 5489,21.7,0.0,100.0,8.3,1009.2,0.0,3.1
2016-05-19 13:00:00,location 5489,21.7,0.0,70.0,8.3,1009.8,0.0,3.6
2016-05-19 14:00:00,location 5489,22.2,0.0,90.0,8.3,1010.3,0.0,3.6
2016-05-19 15:00:00,location 5489,24.4,0.0,80.0,8.3,1010.3,0.0,5.1
2016-05-19 16:00:00,location 5489,25.6,0.0,90.0,7.8,1010.3,0.0,3.1
2016-05-19 17:00:00,location 5489,27.2,2.0,,7.8,1010.0,0.0,2.1
2016-05-19 18:00:00,location 5489,28.9,2.0,,7.8,1009.4,0.0,1.5
2016-05-19 19:00:00,location 5489,31.1,2.0,130.0,6.7,1008.6,0.0,4.1
2016-05-19 20:00:00,location 5489,31.1,2.0,,6.1,1007.5,0.0,1.5
2016-05-19 21:00:00,location 5489,32.2,2.0,0.0,5.6,1006.8,0.0,0.0
2016-05-19 22:00:00,location 5489,32.2,2.0,60.0,5.6,1005.7,0.0,2.6
2016-05-19 23:00:00,location 5489,32.8,2.0,220.0,4.4,1004.8,0.0,3.1
2016-05-20 00:00:00,location 5489,33.3,2.0,280.0,3.9,1004.2,0.0,4.1
2016-05-20 01:00:00,location 5489,32.8,2.0,,5.0,1003.8,0.0,1.5
2016-05-20 02:00:00,location 5489,32.8,2.0,270.0,5.0,1003.5,0.0,5.1
2016-05-20 03:00:00,location 5489,32.2,2.0,280.0,4.4,1003.5,0.0,3.1
2016-05-20 04:00:00,location 5489,30.6,2.0,0.0,5.0,1003.8,0.0,0.0
2016-05-20 05:00:00,location 5489,28.9,0.0,0.0,5.6,1004.1,0.0,0.0
2016-05-20 06:00:00,location 5489,28.9,0.0,150.0,5.0,1004.0,0.0,1.5
2016-05-20 07:00:00,location 5489,28.3,0.0,250.0,4.4,1004.1,0.0,2.6
2016-05-20 08:00:00,location 5489,28.3,0.0,240.0,5.6,1004.1,0.0,3.6
2016-05-20 09:00:00,location 5489,28.3,,290.0,6.1,1004.4,0.0,3.1
2016-05-20 10:00:00,location 5489,27.2,0.0,280.0,5.6,1004.7,0.0,5.1
2016-05-20 11:00:00,location 5489,25.0,0.0,130.0,6.1,1005.1,0.0,1.5
2016-05-20 12:00:00,location 5489,23.3,2.0,90.0,6.7,1005.4,0.0,3.1
2016-05-20 13:00:00,location 5489,22.8,2.0,90.0,6.7,1005.9,0.0,3.1
2016-05-20 14:00:00,location 5489,23.9,2.0,120.0,6.7,1006.2,0.0,5.1
2016-05-20 15:00:00,location 5489,26.1,2.0,130.0,6.1,1006.6,0.0,3.1
2016-05-20 16:00:00,location 5489,28.3,2.0,140.0,6.1,1006.6,0.0,5.1
2016-05-20 17:00:00,location 5489,30.6,2.0,150.0,6.1,1006.2,0.0,7.2
2016-05-20 18:00:00,location 5489,32.2,2.0,170.0,5.6,1005.9,0.0,6.7
2016-05-20 19:00:00,location 5489,33.9,2.0,170.0,5.0,1005.0,0.0,8.8
2016-05-20 20:00:00,location 5489,34.4,2.0,170.0,3.9,1004.2,0.0,6.2
2016-05-20 21:00:00,location 5489,35.6,2.0,170.0,0.6,1003.7,0.0,8.8
2016-05-20 22:00:00,location 5489,35.6,2.0,200.0,-0.6,1002.8,0.0,7.7
2016-05-20 23:00:00,location 5489,36.1,2.0,170.0,-2.2,1002.3,0.0,6.7
2016-05-21 00:00:00,location 5489,36.1,2.0,210.0,-1.7,1002.0,0.0,8.2
2016-05-21 01:00:00,location 5489,35.0,2.0,250.0,1.1,1002.3,0.0,4.6
2016-05-21 02:00:00,location 5489,33.3,0.0,260.0,1.7,1002.8,0.0,8.8
2016-05-21 03:00:00,location 5489,31.1,0.0,260.0,1.1,1003.7,0.0,7.2
2016-05-21 04:00:00,location 5489,29.4,0.0,240.0,-0.6,1004.9,0.0,4.6
2016-05-21 05:00:00,location 5489,28.9,0.0,230.0,0.6,1005.8,0.0,6.2
2016-05-21 06:00:00,location 5489,27.8,0.0,200.0,0.6,1006.6,0.0,4.1
2016-05-21 07:00:00,location 5489,27.2,0.0,200.0,0.6,1007.1,0.0,4.1
2016-05-21 08:00:00,location 5489,25.6,0.0,150.0,1.7,1007.3,0.0,1.5
2016-05-21 09:00:00,location 5489,25.6,0.0,180.0,2.8,1007.2,0.0,3.6
2016-05-21 10:00:00,location 5489,25.0,0.0,160.0,3.3,1007.1,0.0,4.6
2016-05-21 11:00:00,location 5489,23.9,0.0,170.0,3.9,1007.4,0.0,5.1
2016-05-21 12:00:00,location 5489,23.3,2.0,160.0,5.0,1007.5,0.0,4.6
2016-05-21 13:00:00,location 5489,22.8,2.0,150.0,5.6,1008.2,0.0,5.1
2016-05-21 14:00:00,location 5489,23.3,2.0,160.0,6.1,1008.8,0.0,5.7
2016-05-21 15:00:00,location 5489,25.0,2.0,180.0,5.6,1009.3,0.0,5.1
2016-05-21 16:00:00,location 5489,26.7,2.0,160.0,3.9,1009.4,0.0,4.1
2016-05-21 17:00:00,location 5489,28.3,2.0,230.0,3.9,1009.3,0.0,3.1
2016-05-21 18:00:00,location 5489,30.6,2.0,220.0,1.1,1008.9,0.0,6.7
2016-05-21 19:00:00,location 5489,30.6,4.0,,2.2,1008.7,0.0,3.1
2016-05-21 20:00:00,location 5489,32.2,2.0,,0.6,1008.0,0.0,2.6
2016-05-21 21:00:00,location 5489,32.8,4.0,160.0,-0.6,1007.3,0.0,3.6
2016-05-21 22:00:00,location 5489,34.4,4.0,200.0,0.0,1006.9,0.0,6.2
2016-05-21 23:00:00,location 5489,33.3,,260.0,-0.6,1006.3,0.0,5.1
2016-05-22 00:00:00,location 5489,33.3,6.0,220.0,-3.3,1006.4,0.0,8.8
2016-05-22 01:00:00,location 5489,31.7,,230.0,-2.8,1007.2,0.0,8.8
2016-05-22 02:00:00,location 5489,29.4,4.0,220.0,-5.0,1007.9,0.0,7.2
2016-05-22 03:00:00,location 5489,27.8,4.0,230.0,-3.3,1008.3,0.0,5.7
2016-05-22 04:00:00,location 5489,27.2,4.0,250.0,-3.3,1008.8,0.0,4.1
2016-05-22 05:00:00,location 5489,25.6,0.0,220.0,-2.2,1009.5,0.0,3.1
2016-05-22 06:00:00,location 5489,25.6,0.0,220.0,-1.7,1009.7,0.0,4.6
2016-05-22 07:00:00,location 5489,24.4,0.0,200.0,-0.6,1009.9,0.0,2.6
2016-05-22 08:00:00,location 5489,23.9,0.0,190.0,-0.6,1009.5,0.0,4.1
2016-05-22 09:00:00,location 5489,22.8,0.0,180.0,0.0,1009.5,0.0,1.5
2016-05-22 10:00:00,location 5489,22.2,0.0,170.0,0.6,1009.4,0.0,4.6
2016-05-22 11:00:00,location 5489,20.6,0.0,120.0,1.7,1009.7,0.0,2.6
2016-05-22 12:00:00,location 5489,20.6,0.0,0.0,2.8,1009.8,0.0,0.0
2016-05-22 13:00:00,location 5489,20.6,0.0,90.0,3.3,1010.5,0.0,1.5
2016-05-22 14:00:00,location 5489,22.8,0.0,120.0,3.9,1011.0,0.0,1.5
2016-05-22 15:00:00,location 5489,24.4,0.0,190.0,3.3,1011.1,0.0,3.6
2016-05-22 16:00:00,location 5489,25.0,0.0,,2.8,1011.5,0.0,2.1
2016-05-22 17:00:00,location 5489,25.6,0.0,,3.3,1011.5,0.0,2.1
2016-05-22 18:00:00,location 5489,27.2,2.0,140.0,2.2,1011.3,0.0,3.1
2016-05-22 19:00:00,location 5489,28.9,0.0,180.0,1.7,1010.8,0.0,5.1
2016-05-22 20:00:00,location 5489,28.3,0.0,0.0,1.1,1010.0,0.0,0.0
2016-05-22 21:00:00,location 5489,30.0,0.0,,1.7,1009.2,0.0,2.1
2016-05-22 22:00:00,location 5489,30.0,0.0,300.0,2.2,1008.3,0.0,3.6
2016-05-22 23:00:00,location 5489,30.6,0.0,320.0,1.7,1007.6,0.0,4.6
2016-05-23 00:00:00,location 5489,30.6,0.0,260.0,2.2,1007.2,0.0,6.2
2016-05-23 01:00:00,location 5489,30.0,0.0,290.0,1.7,1006.7,0.0,7.2
2016-05-23 02:00:00,location 5489,28.9,0.0,280.0,-0.6,1006.3,0.0,6.2
2016-05-23 03:00:00,location 5489,28.9,0.0,280.0,-2.8,1006.4,0.0,5.7
2016-05-23 04:00:00,location 5489,27.8,0.0,290.0,-7.8,1007.0,0.0,5.1
2016-05-23 05:00:00,location 5489,27.2,0.0,290.0,-8.9,1007.4,0.0,3.6
2016-05-23 06:00:00,location 5489,23.9,0.0,230.0,-6.1,1007.6,0.0,3.1
2016-05-23 07:00:00,location 5489,23.3,0.0,230.0,-5.6,1007.5,0.0,2.1
2016-05-23 08:00:00,location 5489,22.8,0.0,230.0,-5.0,1007.5,0.0,2.1
2016-05-23 09:00:00,location 5489,23.3,0.0,250.0,-5.0,1007.3,0.0,2.6
2016-05-23 10:00:00,location 5489,23.3,0.0,300.0,-5.0,1007.2,0.0,1.5
2016-05-23 11:00:00,location 5489,21.1,0.0,240.0,-3.9,1007.5,0.0,1.5
2016-05-23 12:00:00,location 5489,19.4,0.0,120.0,-2.2,1007.7,0.0,3.1
2016-05-23 13:00:00,location 5489,18.9,0.0,100.0,-1.7,1008.1,0.0,3.6
2016-05-23 14:00:00,location 5489,20.6,0.0,120.0,-1.7,1008.8,0.0,3.1
2016-05-23 15:00:00,location 5489,22.8,0.0,100.0,0.0,1008.8,0.0,2.6
2016-05-23 16:00:00,location 5489,24.4,0.0,120.0,-2.8,1009.0,0.0,3.1
2016-05-23 17:00:00,location 5489,26.1,0.0,100.0,-3.9,1009.0,0.0,2.6
2016-05-23 18:00:00,location 5489,26.7,0.0,,-3.9,1008.8,0.0,1.5
2016-05-23 19:00:00,location 5489,27.8,0.0,,-4.4,1008.4,0.0,1.5
2016-05-23 20:00:00,location 5489,30.0,0.0,180.0,-4.4,1007.4,0.0,5.1
2016-05-23 21:00:00,location 5489,30.6,0.0,270.0,-5.0,1006.4,0.0,4.6
2016-05-23 22:00:00,location 5489,31.1,0.0,70.0,-5.0,1005.7,0.0,2.6
2016-05-23 23:00:00,location 5489,31.1,0.0,270.0,-5.0,1005.0,0.0,3.1
2016-05-24 00:00:00,location 5489,31.1,0.0,320.0,-4.4,1004.5,0.0,3.6
2016-05-24 01:00:00,location 5489,31.1,0.0,290.0,-3.9,1004.0,0.0,2.6
2016-05-24 02:00:00,location 5489,30.6,0.0,300.0,-3.9,1003.8,0.0,5.1
2016-05-24 03:00:00,location 5489,30.0,0.0,290.0,-4.4,1004.0,0.0,3.1
2016-05-24 04:00:00,location 5489,29.4,0.0,270.0,-3.3,1004.6,0.0,6.2
2016-05-24 05:00:00,location 5489,27.2,0.0,250.0,-2.8,1005.3,0.0,4.1
2016-05-24 06:00:00,location 5489,26.1,0.0,230.0,-2.8,1005.5,0.0,3.1
2016-05-24 07:00:00,location 5489,25.0,0.0,250.0,-2.2,1005.8,0.0,2.1
2016-05-24 08:00:00,location 5489,23.3,0.0,160.0,-2.8,1006.3,0.0,3.1
2016-05-24 09:00:00,location 5489,22.8,0.0,200.0,-2.2,1006.6,0.0,3.1
2016-05-24 10:00:00,location 5489,21.7,0.0,110.0,-1.7,1006.8,0.0,2.1
2016-05-24 11:00:00,location 5489,20.6,0.0,150.0,-1.7,1007.3,0.0,2.6
2016-05-24 12:00:00,location 5489,20.0,0.0,0.0,-1.1,1008.1,0.0,0.0
2016-05-24 13:00:00,location 5489,20.6,2.0,70.0,-0.6,1008.5,0.0,2.1
2016-05-24 14:00:00,location 5489,20.6,0.0,80.0,1.7,1009.2,0.0,3.1
2016-05-24 15:00:00,location 5489,22.8,0.0,120.0,1.1,1009.8,0.0,2.6
2016-05-24 16:00:00,location 5489,24.4,0.0,,0.6,1010.1,0.0,1.5
2016-05-24 17:00:00,location 5489,26.1,0.0,0.0,1.7,1010.1,0.0,0.0
2016-05-24 18:00:00,location 5489,27.8,0.0,150.0,0.0,1010.2,0.0,5.7
2016-05-24 19:00:00,location 5489,28.9,0.0,130.0,-1.1,1010.0,0.0,3.6
2016-05-24 20:00:00,location 5489,28.9,0.0,,-1.1,1009.8,0.0,2.6
2016-05-24 21:00:00,location 5489,29.4,0.0,,0.0,1009.4,0.0,1.5
2016-05-24 22:00:00,location 5489,30.0,0.0,,-1.1,1009.0,0.0,2.1
2016-05-24 23:00:00,location 5489,31.7,0.0,250.0,-2.8,1008.6,0.0,7.2
2016-05-25 00:00:00,location 5489,31.1,0.0,290.0,-1.1,1008.6,0.0,6.7
2016-05-25 01:00:00,location 5489,30.6,0.0,280.0,-1.1,1008.5,0.0,6.7
2016-05-25 02:00:00,location 5489,29.4,0.0,280.0,-3.9,1008.7,0.0,8.2
2016-05-25 03:00:00,location 5489,28.3,0.0,290.0,-2.8,1009.1,0.0,5.7
2016-05-25 04:00:00,location 5489,27.8,0.0,290.0,-2.8,1009.6,0.0,4.6
2016-05-25 05:00:00,location 5489,27.2,0.0,270.0,-5.0,1010.5,0.0,3.6
2016-05-25 06:00:00,location 5489,23.9,0.0,240.0,-3.3,1010.7,0.0,2.6
2016-05-25 07:00:00,location 5489,22.8,0.0,240.0,-2.8,1010.8,0.0,2.6
2016-05-25 08:00:00,location 5489,22.2,0.0,250.0,-3.9,1011.0,0.0,2.1
2016-05-25 09:00:00,location 5489,21.7,0.0,220.0,-3.3,1010.7,0.0,2.6
2016-05-25 10:00:00,location 5489,22.8,0.0,30.0,-2.2,1010.7,0.0,2.1
2016-05-25 11:00:00,location 5489,20.6,0.0,100.0,-0.6,1010.8,0.0,1.5
2016-05-25 12:00:00,location 5489,19.4,0.0,90.0,0.6,1011.2,0.0,2.1
2016-05-25 13:00:00,location 5489,19.4,0.0,90.0,1.1,1011.8,0.0,3.1
2016-05-25 14:00:00,location 5489,20.0,0.0,80.0,0.0,1012.2,0.0,2.6
2016-05-25 15:00:00,location 5489,21.7,0.0,90.0,0.6,1012.7,0.0,2.6
2016-05-25 16:00:00,location 5489,23.9,0.0,60.0,-1.1,1012.6,0.0,2.1
2016-05-25 17:00:00,location 5489,26.1,0.0,170.0,0.0,1012.4,0.0,2.1
2016-05-25 18:00:00,location 5489,27.8,0.0,,-1.1,1012.1,0.0,2.6
2016-05-25 19:00:00,location 5489,28.3,0.0,240.0,-2.2,1012.0,0.0,3.6
2016-05-25 20:00:00,location 5489,30.0,2.0,230.0,-1.1,1011.0,0.0,3.1
2016-05-25 21:00:00,location 5489,31.7,2.0,220.0,-0.6,1009.7,0.0,6.2
2016-05-25 22:00:00,location 5489,31.7,2.0,,-1.1,1008.7,0.0,2.6
2016-05-25 23:00:00,location 5489,32.2,2.0,300.0,-3.3,1007.8,0.0,4.1
2016-05-26 00:00:00,location 5489,32.8,2.0,280.0,-8.9,1007.2,0.0,7.7
2016-05-26 01:00:00,location 5489,30.6,2.0,250.0,-5.6,1007.2,0.0,7.7
2016-05-26 02:00:00,location 5489,29.4,2.0,250.0,-6.7,1007.5,0.0,7.2
2016-05-26 03:00:00,location 5489,27.8,2.0,250.0,0.6,1007.8,0.0,6.2
2016-05-26 04:00:00,location 5489,26.7,0.0,240.0,-1.1,1008.7,0.0,6.2
2016-05-26 05:00:00,location 5489,25.6,0.0,260.0,-5.0,1009.3,0.0,6.7
2016-05-26 06:00:00,location 5489,24.4,0.0,250.0,-4.4,1009.8,0.0,3.6
2016-05-26 07:00:00,location 5489,22.8,0.0,230.0,-3.3,1010.1,0.0,3.6
2016-05-26 08:00:00,location 5489,22.2,0.0,240.0,-2.8,1010.2,0.0,3.6
2016-05-26 09:00:00,location 5489,22.2,0.0,240.0,-1.7,1010.2,0.0,1.5
2016-05-26 10:00:00,location 5489,21.1,0.0,240.0,0.6,1010.1,0.0,2.1
2016-05-26 11:00:00,location 5489,21.1,0.0,290.0,1.7,1010.3,0.0,1.5
2016-05-26 12:00:00,location 5489,19.4,4.0,80.0,2.8,1010.4,0.0,4.6
2016-05-26 13:00:00,location 5489,18.3,2.0,120.0,3.9,1011.1,0.0,4.1
2016-05-26 14:00:00,location 5489,19.4,2.0,130.0,3.3,1011.5,0.0,4.1
2016-05-26 15:00:00,location 5489,20.6,0.0,80.0,3.3,1012.1,0.0,2.1
2016-05-26 16:00:00,location 5489,22.8,2.0,90.0,3.3,1012.2,0.0,2.6
2016-05-26 17:00:00,location 5489,23.3,2.0,130.0,2.2,1012.0,0.0,1.5
2016-05-26 18:00:00,location 5489,24.4,2.0,330.0,2.2,1011.9,0.0,3.1
2016-05-26 19:00:00,location 5489,25.6,2.0,,1.7,1011.5,0.0,3.1
2016-05-26 20:00:00,location 5489,27.2,2.0,,1.1,1010.8,0.0,1.5
2016-05-26 21:00:00,location 5489,27.2,2.0,340.0,-0.6,1010.3,0.0,5.7
2016-05-26 22:00:00,location 5489,28.9,2.0,,-0.6,1009.5,0.0,2.6
2016-05-26 23:00:00,location 5489,28.9,2.0,270.0,-0.6,1008.6,0.0,5.1
2016-05-27 00:00:00,location 5489,28.9,0.0,240.0,-1.7,1008.1,0.0,5.1
2016-05-27 01:00:00,location 5489,28.3,0.0,230.0,-1.7,1007.8,0.0,3.1
2016-05-27 02:00:00,location 5489,28.3,0.0,250.0,-2.8,1007.7,0.0,4.6
2016-05-27 03:00:00,location 5489,27.2,0.0,210.0,-2.2,1007.9,0.0,2.6
2016-05-27 04:00:00,location 5489,26.7,0.0,190.0,-1.7,1008.0,0.0,2.6
2016-05-27 05:00:00,location 5489,25.6,0.0,210.0,-1.1,1008.7,0.0,2.1
2016-05-27 06:00:00,location 5489,25.6,0.0,0.0,-1.7,1008.8,0.0,0.0
2016-05-27 07:00:00,location 5489,24.4,0.0,0.0,-0.6,1008.7,0.0,0.0
2016-05-27 08:00:00,location 5489,22.2,0.0,90.0,0.6,1008.7,0.0,2.6
2016-05-27 09:00:00,location 5489,22.2,0.0,80.0,1.1,1008.4,0.0,3.6
2016-05-27 10:00:00,location 5489,20.6,0.0,90.0,2.2,1008.3,0.0,2.6
2016-05-27 11:00:00,location 5489,20.6,0.0,90.0,2.8,1008.4,0.0,2.1
2016-05-27 12:00:00,location 5489,20.0,0.0,70.0,1.1,1008.8,0.0,2.1
2016-05-27 13:00:00,location 5489,20.0,0.0,90.0,1.1,1009.1,0.0,2.6
2016-05-27 14:00:00,location 5489,20.6,0.0,80.0,1.1,1009.9,0.0,4.1
2016-05-27 15:00:00,location 5489,22.2,0.0,110.0,1.7,1010.2,0.0,2.1
2016-05-27 16:00:00,location 5489,24.4,0.0,0.0,1.1,1010.0,0.0,0.0
2016-05-27 17:00:00,location 5489,27.8,0.0,,2.2,1009.3,0.0,2.1
2016-05-27 18:00:00,location 5489,27.8,2.0,,1.7,1008.9,0.0,1.5
2016-05-27 19:00:00,location 5489,29.4,2.0,300.0,1.1,1008.1,0.0,2.1
2016-05-27 20:00:00,location 5489,30.6,2.0,0.0,-0.6,1007.3,0.0,0.0
2016-05-27 21:00:00,location 5489,31.7,2.0,260.0,-1.1,1006.4,0.0,4.6
2016-05-27 22:00:00,location 5489,32.2,2.0,,-1.7,1005.8,0.0,3.1
2016-05-27 23:00:00,location 5489,32.8,2.0,0.0,-2.2,1005.2,0.0,0.0
2016-05-28 00:00:00,location 5489,32.8,2.0,0.0,-3.3,1004.7,0.0,0.0
2016-05-28 01:00:00,location 5489,32.2,2.0,0.0,-2.8,1004.3,0.0,0.0
2016-05-28 02:00:00,location 5489,31.7,0.0,240.0,-2.2,1004.4,0.0,4.1
2016-05-28 03:00:00,location 5489,31.1,0.0,250.0,-0.6,1004.9,0.0,4.6
2016-05-28 04:00:00,location 5489,30.0,0.0,250.0,0.0,1005.5,0.0,2.6
2016-05-28 05:00:00,location 5489,29.4,0.0,260.0,-0.6,1005.9,0.0,2.1
2016-05-28 06:00:00,location 5489,27.2,0.0,0.0,0.6,1006.0,0.0,0.0
2016-05-28 07:00:00,location 5489,26.7,0.0,0.0,1.1,1006.0,0.0,0.0
2016-05-28 08:00:00,location 5489,25.6,0.0,0.0,2.2,1006.1,0.0,0.0
2016-05-28 09:00:00,location 5489,25.0,0.0,210.0,1.1,1006.3,0.0,2.1
2016-05-28 10:00:00,location 5489,24.4,0.0,0.0,1.7,1006.3,0.0,0.0
2016-05-28 11:00:00,location 5489,23.3,0.0,70.0,2.8,1006.1,0.0,2.6
